uo_id,pidm,id_bl,cohort,id_eoy_2223
951939332,4931681,20352,2223,NA
951970815,4987727,20353,2223,NA
951940161,4932820,20354,2223,NA
951936880,4928883,20355,2223,NA
951979100,5002691,20356,2223,NA
951932906,4924691,20357,2223,NA
951964655,4975584,20358,2223,NA
951977074,5000637,20359,2223,NA
951929893,4918885,20360,2223,NA
951951342,4951003,20361,2223,NA
951967501,4980909,20362,2223,NA
951938228,4930578,20363,2223,NA
951935868,4927905,20364,2223,NA
951962112,4971244,20365,2223,NA
951870313,4809221,20366,2223,NA
951981112,5010113,20367,2223,NA
951943008,4935667,20368,2223,NA
951979618,5003209,20369,2223,NA
951978685,5002276,20370,2223,NA
951987365,5022932,20371,2223,NA
951929930,4918922,20372,2223,NA
951969198,4984043,20373,2223,NA
951940832,4933491,20374,2223,NA
951949268,4945466,20375,2223,NA
951859658,4794714,20376,2223,NA
951950066,4946264,20377,2223,NA
951941437,4934077,20378,2223,NA
951929316,4917827,20379,2223,NA
951956772,4962200,20380,2223,NA
951942771,4935430,20381,2223,NA
951966929,4979916,20382,2223,NA
951958886,4966170,20383,2223,NA
951931487,4921870,20384,2223,NA
951951305,4950966,20385,2223,NA
951953087,4955592,20386,2223,NA
951979848,5003439,20387,2223,NA
951938826,4931069,20388,2223,NA
951944847,4938955,20389,2223,NA
951972460,4990544,20390,2223,NA
951982183,5013780,20391,2223,NA
951942997,4935656,20392,2223,NA
951970691,4987373,20393,2223,NA
951944197,4937704,20394,2223,NA
951936273,4928635,20395,2223,NA
951941107,4933766,20396,2223,NA
951938475,4930825,20397,2223,NA
951957572,4964358,20398,2223,NA
951953371,4955876,20399,2223,NA
951952256,4951917,20400,2223,NA
951945218,4939326,20401,2223,NA
951956130,4961558,20402,2223,NA
951931528,4921911,20403,2223,NA
951980735,5009736,20404,2223,NA
951933393,4925178,20405,2223,NA
951948402,4944600,20406,2223,NA
951932722,4924207,20407,2223,NA
951963359,4973425,20408,2223,NA
951932254,4923343,20409,2223,NA
951929378,4917910,20410,2223,NA
951945798,4939906,20411,2223,NA
951965523,4977495,20412,2223,NA
951952200,4951861,20413,2223,NA
951952003,4951664,20414,2223,NA
951971426,4988558,20415,2223,NA
951949176,4945374,20416,2223,NA
951953831,4956336,20417,2223,NA
951928541,4916491,20418,2223,NA
951936154,4928191,20419,2223,NA
951976926,5000489,20420,2223,NA
951970725,4987407,20421,2223,NA
951933789,4925574,20422,2223,NA
951967980,4981806,20423,2223,NA
951955912,4958418,20424,2223,NA
951934370,4926155,20425,2223,NA
951944136,4937643,20426,2223,NA
951962919,4972737,20427,2223,NA
951979857,5003448,20428,2223,NA
951964938,4975868,20429,2223,NA
951966203,4978178,20430,2223,NA
951942132,4934791,20431,2223,NA
951951136,4950797,20432,2223,NA
951934814,4926565,20433,2223,NA
951935266,4927303,20434,2223,NA
951944052,4937559,20435,2223,NA
951970842,4987754,20436,2223,NA
951944716,4938824,20437,2223,NA
951969358,4984509,20438,2223,NA
951942501,4935160,20439,2223,NA
951944752,4938860,20440,2223,NA
951970062,4986035,20441,2223,NA
951969599,4984755,20442,2223,NA
951955832,4958338,20443,2223,NA
951979084,5002675,20444,2223,NA
951932517,4924002,20445,2223,NA
951977671,5001262,20446,2223,NA
951943908,4937415,20447,2223,NA
951986389,5021013,20448,2223,NA
951972421,4990505,20449,2223,NA
951968958,4983524,20450,2223,NA
951933585,4925370,20451,2223,NA
951942532,4935191,20452,2223,NA
951970395,4986614,20453,2223,NA
951978715,5002306,20454,2223,NA
951942105,4934764,20455,2223,NA
951948686,4944884,20456,2223,NA
951969479,4984630,20457,2223,NA
951977319,5000910,20458,2223,NA
951964459,4975388,20459,2223,NA
951955222,4957728,20460,2223,NA
951979768,5003359,20461,2223,NA
951947563,4942945,20462,2223,NA
951937989,4930339,20463,2223,NA
951951170,4950831,20464,2223,NA
951979242,5002833,20465,2223,NA
951975148,4996445,20466,2223,NA
951939373,4931722,20467,2223,NA
951935931,4927968,20468,2223,NA
951937733,4930083,20469,2223,NA
951969866,4985410,20470,2223,NA
951968112,4981938,20471,2223,NA
951956539,4961967,20472,2223,NA
951951914,4951575,20473,2223,NA
951956358,4961786,20474,2223,NA
951945399,4939496,20475,2223,NA
951935956,4927993,20476,2223,NA
951934057,4925842,20477,2223,NA
951984119,5017194,20478,2223,NA
951953811,4956316,20479,2223,NA
951962809,4972627,20480,2223,NA
951976356,4999247,20481,2223,NA
951973783,4993579,20482,2223,NA
951933309,4925094,20483,2223,NA
951972309,4990393,20484,2223,NA
951979914,5003505,20485,2223,NA
951939273,4931619,20486,2223,NA
951955063,4957569,20487,2223,NA
951937943,4930293,20488,2223,NA
951955659,4958165,20489,2223,NA
951947541,4942923,20490,2223,NA
951937669,4930019,20491,2223,NA
951943761,4937268,20492,2223,NA
951954288,4956794,20493,2223,NA
951938258,4930608,20494,2223,NA
951978553,5002144,20495,2223,NA
951944058,4937565,20496,2223,NA
951938626,4930967,20497,2223,NA
951943005,4935664,20498,2223,NA
951940439,4933098,20499,2223,NA
951983517,5016133,20500,2223,NA
951951554,4951215,20501,2223,NA
951979977,5003568,20502,2223,NA
951934401,4926186,20503,2223,NA
951955952,4958458,20504,2223,NA
951960137,4968417,20505,2223,NA
951961861,4970814,20506,2223,NA
951984054,5017042,20507,2223,NA
951962797,4972615,20508,2223,NA
951937729,4930079,20509,2223,NA
951957395,4963963,20510,2223,NA
951938987,4931337,20511,2223,NA
951957375,4963915,20512,2223,NA
951880493,4825427,20513,2223,NA
951948796,4944994,20514,2223,NA
951960825,4969106,20515,2223,NA
951975194,4997105,20516,2223,NA
951960433,4968713,20517,2223,NA
951949501,4945699,20518,2223,NA
951954682,4957188,20519,2223,NA
951937405,4929755,20520,2223,NA
951975063,4996360,20521,2223,NA
951979667,5003258,20522,2223,NA
951931280,4921413,20523,2223,NA
951976952,5000515,20524,2223,NA
951945082,4939190,20525,2223,NA
951936325,4928210,20526,2223,NA
951930256,4919521,20527,2223,NA
951962861,4972679,20528,2223,NA
951948759,4944957,20529,2223,NA
951962042,4971174,20530,2223,NA
951980580,5009581,20531,2223,NA
951931606,4922172,20532,2223,NA
951947497,4942879,20533,2223,NA
951965223,4976570,20534,2223,NA
951972883,4991608,20535,2223,NA
951980705,5009706,20536,2223,NA
951977236,5000799,20537,2223,NA
951950300,4946498,20538,2223,NA
951946769,4942149,20539,2223,NA
951953887,4956422,20540,2223,NA
951807334,4703081,20541,2223,NA
951978194,5001785,20542,2223,NA
951950714,4950375,20543,2223,NA
951963387,4973453,20544,2223,NA
951978047,5001638,20545,2223,NA
951944233,4937740,20546,2223,NA
951973426,4992783,20547,2223,NA
951655352,4460961,20548,2223,NA
951973258,4992615,20549,2223,NA
951943209,4936709,20550,2223,NA
951980954,5009955,20551,2223,NA
951954999,4957505,20552,2223,NA
951980293,5009294,20553,2223,NA
951971971,4989800,20554,2223,NA
951967156,4980391,20555,2223,NA
951952828,4955333,20556,2223,NA
951979933,5003524,20557,2223,NA
951961774,4970727,20558,2223,NA
951931833,4922581,20559,2223,NA
951933774,4925559,20560,2223,NA
951941039,4933698,20561,2223,NA
951948545,4944743,20562,2223,NA
951947678,4943060,20563,2223,NA
951971397,4988527,20564,2223,NA
951956210,4961638,20565,2223,NA
951963777,4974129,20566,2223,NA
951949179,4945377,20567,2223,NA
951979369,5002960,20568,2223,NA
951936192,4928348,20569,2223,NA
951957385,4963953,20570,2223,NA
951940520,4933179,20571,2223,NA
951981804,5012942,20572,2223,NA
951945651,4939759,20573,2223,NA
951980429,5009430,20574,2223,NA
951932593,4924078,20575,2223,NA
951931494,4921877,20576,2223,NA
951947229,4942609,20577,2223,NA
951935395,4927432,20578,2223,NA
951957441,4963983,20579,2223,NA
951975243,4997154,20580,2223,NA
951982122,5013261,20581,2223,NA
951972368,4990452,20582,2223,NA
951956135,4961563,20583,2223,NA
951958413,4965559,20584,2223,NA
951935116,4927153,20585,2223,NA
951940649,4933308,20586,2223,NA
951931000,4920980,20587,2223,NA
951937262,4929300,20588,2223,NA
951977837,5001428,20589,2223,NA
951938499,4930849,20590,2223,NA
951949929,4946127,20591,2223,NA
951973285,4992642,20592,2223,NA
951917831,4891339,20593,2223,NA
951966682,4979191,20594,2223,NA
951955245,4957751,20595,2223,NA
951987926,5024063,20596,2223,NA
951950788,4950449,20597,2223,NA
951971329,4988459,20598,2223,NA
951938162,4930512,20599,2223,NA
951928932,4917216,20600,2223,NA
951976953,5000516,20601,2223,NA
951941239,4933898,20602,2223,NA
951930450,4919790,20603,2223,NA
951980730,5009731,20604,2223,NA
951939016,4931366,20605,2223,NA
951979114,5002705,20606,2223,NA
951980863,5009864,20607,2223,NA
951949341,4945539,20608,2223,NA
951934312,4926097,20609,2223,NA
951954050,4956558,20610,2223,NA
951948809,4945007,20611,2223,NA
951955415,4957921,20612,2223,NA
951948676,4944874,20613,2223,NA
951972125,4989964,20614,2223,NA
951975450,4997361,20615,2223,NA
951974417,4995002,20616,2223,NA
951937332,4929682,20617,2223,NA
951976840,5000403,20618,2223,NA
951938349,4930699,20619,2223,NA
951962314,4971780,20620,2223,NA
951977022,5000585,20621,2223,NA
951978702,5002293,20622,2223,NA
951951326,4950987,20623,2223,NA
951954521,4957027,20624,2223,NA
951940386,4933045,20625,2223,NA
951980557,5009558,20626,2223,NA
951932149,4923238,20627,2223,NA
951950054,4946252,20628,2223,NA
951954254,4956760,20629,2223,NA
951940406,4933065,20630,2223,NA
951963460,4973526,20631,2223,NA
951928532,4916482,20632,2223,NA
951965690,4977663,20633,2223,NA
951956350,4961778,20634,2223,NA
951974448,4995043,20635,2223,NA
951977536,5001127,20636,2223,NA
951963461,4973527,20637,2223,NA
951948921,4945119,20638,2223,NA
951931790,4922538,20639,2223,NA
951959114,4966661,20640,2223,NA
951974522,4995117,20641,2223,NA
951949658,4945856,20642,2223,NA
951949692,4945890,20643,2223,NA
951987605,5023454,20644,2223,NA
951952804,4955309,20645,2223,NA
951951870,4951531,20646,2223,NA
951932971,4924756,20647,2223,NA
951897915,4853757,20648,2223,NA
951965472,4976826,20649,2223,NA
951945297,4939405,20650,2223,NA
951976869,5000432,20651,2223,NA
951928389,4916201,20652,2223,NA
951942893,4935552,20653,2223,NA
951979248,5002839,20654,2223,NA
951938366,4930716,20655,2223,NA
951940015,4932674,20656,2223,NA
951986941,5022180,20657,2223,NA
951970438,4986657,20658,2223,NA
951928594,4916595,20659,2223,NA
951934824,4926609,20660,2223,NA
951953909,4956467,20661,2223,NA
951935099,4927136,20662,2223,NA
951965625,4977598,20663,2223,NA
951937895,4930245,20664,2223,NA
951797615,4691348,20665,2223,NA
951969978,4985945,20666,2223,NA
951988478,5025119,20667,2223,NA
951974405,4994990,20668,2223,NA
951975561,4997477,20669,2223,NA
951959494,4967061,20670,2223,NA
951940868,4933527,20671,2223,NA
951982552,5014152,20672,2223,NA
951937326,4929676,20673,2223,NA
951985089,5018918,20674,2223,NA
951929697,4918518,20675,2223,NA
951952839,4955344,20676,2223,NA
951985124,5018953,20677,2223,NA
951873030,4813976,20678,2223,NA
951867569,4804432,20679,2223,NA
951939620,4932279,20680,2223,NA
951969786,4985330,20681,2223,NA
951971443,4988574,20682,2223,NA
951825760,4726402,20683,2223,NA
951990558,5028721,20684,2223,NA
951964663,4975592,20685,2223,NA
951942793,4935452,20686,2223,NA
951945341,4939454,20687,2223,NA
951983740,5016446,20688,2223,NA
951879813,4824016,20689,2223,NA
951951760,4951421,20690,2223,NA
951816243,4715852,20691,2223,NA
951981630,5011968,20692,2223,NA
951961299,4970097,20693,2223,NA
951959037,4966584,20694,2223,NA
951971528,4988659,20695,2223,NA
951824541,4725481,20696,2223,NA
951984703,5018121,20697,2223,NA
951835242,4746487,20698,2223,NA
951968921,4983487,20699,2223,NA
951971305,4988435,20700,2223,NA
951970697,4987379,20701,2223,NA
951948417,4944615,20702,2223,NA
951940087,4932746,20703,2223,NA
951973455,4992812,20704,2223,NA
951957475,4964163,20705,2223,NA
951941351,4934010,20706,2223,NA
951929903,4918895,20707,2223,NA
951987217,5022731,20708,2223,NA
951969203,4984048,20709,2223,NA
951735378,4584367,20710,2223,NA
951966690,4979199,20711,2223,NA
951870212,4809120,20712,2223,NA
951943920,4937427,20713,2223,NA
951941977,4934636,20714,2223,NA
951868211,4805164,20715,2223,NA
951980400,5009401,20716,2223,NA
951935138,4927175,20717,2223,NA
951956312,4961740,20718,2223,NA
951955080,4957586,20719,2223,NA
951932304,4923393,20720,2223,NA
951620377,4399896,20721,2223,NA
951928941,4917234,20722,2223,NA
951757474,4614527,20723,2223,NA
951987805,5023817,20724,2223,NA
951930787,4920648,20725,2223,NA
951988104,5024372,20726,2223,NA
951948781,4944979,20727,2223,NA
951901256,4859435,20728,2223,NA
951963786,4974138,20729,2223,NA
951963883,4974235,20730,2223,NA
951987188,5022643,20731,2223,NA
951987833,5023893,20732,2223,NA
951986739,5021807,20733,2223,NA
951945522,4939630,20734,2223,NA
951969803,4985347,20735,2223,NA
951972699,4991425,20736,2223,NA
951950500,4950155,20737,2223,NA
951968820,4983376,20738,2223,NA
951951978,4951639,20739,2223,NA
951961208,4969907,20740,2223,NA
951984206,5017345,20741,2223,NA
951804976,4699753,20742,2223,NA
951988154,5024477,20743,2223,NA
951838813,4751559,20744,2223,NA
951937650,4930000,20745,2223,NA
951822587,4723398,20746,2223,NA
951966611,4979120,20747,2223,NA
951988961,5026061,20748,2223,NA
951932762,4924247,20749,2223,NA
951988908,5025937,20750,2223,NA
951985954,5020285,20751,2223,NA
951829378,4732433,20752,2223,NA
951940905,4933564,20753,2223,NA
951934928,4926718,20754,2223,NA
951856608,4788054,20755,2223,NA
951947565,4942947,20756,2223,NA
951982435,5014033,20757,2223,NA
951919488,4892996,20758,2223,NA
951939935,4932594,20759,2223,NA
951893006,4840509,20760,2223,NA
951929125,4917521,20761,2223,NA
951955547,4958053,20762,2223,NA
951987187,5022642,20763,2223,NA
951835579,4746977,20764,2223,NA
951979510,5003101,20765,2223,NA
951948771,4944969,20766,2223,NA
951976498,4999395,20767,2223,NA
951962951,4972769,20768,2223,NA
951920831,4901681,20769,2223,NA
951963352,4973418,20770,2223,NA
951971046,4987967,20771,2223,NA
951984485,5017769,20772,2223,NA
951755222,4611403,20773,2223,NA
951983716,5016422,20774,2223,NA
951934574,4926364,20775,2223,NA
951676267,4486519,20776,2223,NA
951930877,4920743,20777,2223,NA
951986730,5021798,20778,2223,NA
951956963,4963503,20779,2223,NA
951976042,4998411,20780,2223,NA
951938902,4931252,20781,2223,NA
951982671,5014706,20782,2223,NA
951931345,4921719,20783,2223,NA
951953416,4955921,20784,2223,NA
951969747,4985291,20785,2223,NA
951983260,5015694,20786,2223,NA
951981143,5011481,20787,2223,NA
951939121,4931471,20788,2223,NA
951971282,4988412,20789,2223,NA
951974397,4994982,20790,2223,NA
951942936,4935595,20791,2223,NA
951971513,4988644,20792,2223,NA
951928075,4915635,20793,2223,NA
951960018,4967969,20794,2223,NA
951986376,5021000,20795,2223,NA
951866006,4802270,20796,2223,NA
951931831,4922579,20797,2223,NA
951988677,5025475,20798,2223,NA
951943268,4936768,20799,2223,NA
951950826,4950487,20800,2223,NA
951944545,4938653,20801,2223,NA
951882876,4827813,20802,2223,NA
951949403,4945601,20803,2223,NA
951973653,4993018,20804,2223,NA
951975190,4997101,20805,2223,NA
951990931,5029363,20806,2223,NA
951944475,4938583,20807,2223,NA
951982144,5013741,20808,2223,NA
951986889,5022078,20809,2223,NA
951987544,5023333,20810,2223,NA
951954830,4957336,20811,2223,NA
951973754,4993550,20812,2223,NA
951927955,4915387,20813,2223,NA
951966843,4979828,20814,2223,NA
951962035,4971167,20815,2223,NA
951990859,5029248,20816,2223,NA
951964408,4975337,20817,2223,NA
951961556,4970509,20818,2223,NA
951972631,4991357,20819,2223,NA
951955729,4958235,20820,2223,NA
951990692,5028951,20821,2223,NA
951981902,5013040,20822,2223,NA
951968096,4981922,20823,2223,NA
951946383,4941039,20824,2223,NA
951739742,4589266,20825,2223,NA
951949427,4945625,20826,2223,NA
951986737,5021805,20827,2223,NA
951944235,4937742,20828,2223,NA
951987604,5023453,20829,2223,NA
951975645,4997561,20830,2223,NA
951930419,4919759,20831,2223,NA
951985072,5018840,20832,2223,NA
951928276,4916005,20833,2223,NA
951933074,4924859,20834,2223,NA
951973813,4993616,20835,2223,NA
951953595,4956100,20836,2223,NA
951936388,4928282,20837,2223,NA
951989530,5027245,20838,2223,NA
951906760,4869253,20839,2223,NA
951970653,4987193,20840,2223,NA
951941427,4934183,20841,2223,NA
951967492,4980900,20842,2223,NA
951973450,4992807,20843,2223,NA
951935446,4927483,20844,2223,NA
951844848,4761502,20845,2223,NA
951970436,4986655,20846,2223,NA
951765034,4626270,20847,2223,NA
951799910,4694090,20848,2223,NA
951401343,4062901,20849,2223,NA
951974326,4994553,20850,2223,NA
951944655,4938763,20851,2223,NA
951810415,4707086,20852,2223,NA
951968126,4981952,20853,2223,NA
951795194,4688757,20854,2223,NA
951982091,5013230,20855,2223,NA
951988681,5025479,20856,2223,NA
951801473,4695899,20857,2223,NA
951984321,5017460,20858,2223,NA
951809131,4705104,20859,2223,NA
951972998,4991723,20860,2223,NA
951950212,4946410,20861,2223,NA
951934731,4926517,20862,2223,NA
951987441,5023187,20863,2223,NA
951829335,4732386,20864,2223,NA
951981882,5013020,20865,2223,NA
951964031,4974960,20866,2223,NA
951966446,4978421,20867,2223,NA
951987445,5023191,20868,2223,NA
951968119,4981945,20869,2223,NA
951927715,4914950,20870,2223,NA
951935540,4927577,20871,2223,NA
951988105,5024373,20872,2223,NA
951986734,5021802,20873,2223,NA
951989507,5027199,20874,2223,NA
951956864,4963404,20875,2223,NA
951941841,4934500,20876,2223,NA
951961832,4970785,20877,2223,NA
951907006,4869499,20878,2223,NA
951807560,4703391,20879,2223,NA
951945639,4939747,20880,2223,NA
951986619,5021433,20881,2223,NA
951977505,5001096,20882,2223,NA
951983164,5015489,20883,2223,NA
951932273,4923362,20884,2223,NA
951970799,4987711,20885,2223,NA
951820713,4721435,20886,2223,NA
951808490,4704330,20887,2223,NA
951801400,4695826,20888,2223,NA
951867581,4804444,20889,2223,NA
951837262,4749208,20890,2223,NA
951961140,4969427,20891,2223,NA
951972630,4991356,20892,2223,NA
951641686,4431698,20893,2223,NA
951876035,4819477,20894,2223,NA
951930763,4920623,20895,2223,NA
951963114,4972932,20896,2223,NA
951988845,5025824,20897,2223,NA
951969229,4984380,20898,2223,NA
951897646,4852271,20899,2223,NA
951512468,4243611,20900,2223,NA
951977940,5001531,20901,2223,NA
951957322,4963862,20902,2223,NA
951983296,5015730,20903,2223,NA
951988102,5024370,20904,2223,NA
951928279,4916008,20905,2223,NA
951987458,5023215,20906,2223,NA
951851528,4774110,20907,2223,NA
951951700,4951361,20908,2223,NA
951927377,4914437,20909,2223,NA
951969624,4984780,20910,2223,NA
951729217,4577258,20911,2223,NA
951988319,5024836,20912,2223,NA
951931755,4922503,20913,2223,NA
951951951,4951612,20914,2223,NA
951950473,4950128,20915,2223,NA
951986738,5021806,20916,2223,NA
951988326,5024843,20917,2223,NA
951947391,4942674,20918,2223,NA
950527124,3086301,20919,2223,NA
951945282,4939390,20920,2223,NA
951793143,4685881,20921,2223,NA
951955241,4957747,20922,2223,NA
951947601,4942983,20923,2223,NA
951759051,4616972,20924,2223,NA
951986551,5021361,20925,2223,NA
951976632,4999529,20926,2223,NA
951966593,4979102,20927,2223,NA
951975523,4997435,20928,2223,NA
951960720,4969000,20929,2223,NA
951987323,5022890,20930,2223,NA
951835860,4747576,20931,2223,NA
951876104,4819546,20932,2223,NA
951982651,5014559,20933,2223,NA
951816658,4716420,20934,2223,NA
951783188,4660484,20935,2223,NA
951987311,5022851,20936,2223,NA
951035069,3412020,20937,2223,NA
951977564,5001155,20938,2223,NA
951987824,5023869,20939,2223,NA
951984989,5018679,20940,2223,NA
951989381,5026913,20941,2223,NA
951952562,4955067,20942,2223,NA
951765883,4632109,20943,2223,NA
951970064,4986037,20944,2223,NA
951933642,4925427,20945,2223,NA
951984053,5017041,20946,2223,NA
951983399,5016015,20947,2223,NA
951811411,4708647,20948,2223,NA
951954877,4957383,20949,2223,NA
951672435,4481875,20950,2223,NA
951985742,5020000,20951,2223,NA
951928881,4917138,20952,2223,NA
951968391,4982607,20953,2223,NA
951958848,4966132,20954,2223,NA
951976889,5000452,20955,2223,NA
951974796,4995391,20956,2223,NA
951990350,5028298,20957,2223,NA
951977431,5001022,20958,2223,NA
951953791,4956296,20959,2223,NA
951966901,4979886,20960,2223,NA
951980649,5009650,20961,2223,NA
951963816,4974168,20962,2223,NA
951976337,4999228,20963,2223,NA
951772835,4641883,20964,2223,NA
951984060,5017048,20965,2223,NA
951973475,4992832,20966,2223,NA
951944918,4939026,20967,2223,NA
951960332,4968612,20968,2223,NA
951961085,4969372,20969,2223,NA
951972587,4991313,20970,2223,NA
951983820,5016739,20971,2223,NA
951977009,5000572,20972,2223,NA
951942747,4935406,20973,2223,NA
951977263,5000854,20974,2223,NA
951844097,4760180,20975,2223,NA
951949073,4945271,20976,2223,NA
951940223,4932883,20977,2223,NA
951965485,4976839,20978,2223,NA
951965479,4976833,20979,2223,NA
951967386,4980621,20980,2223,NA
951930046,4919132,20981,2223,NA
951934920,4926710,20982,2223,NA
951928010,4915472,20983,2223,NA
951758578,4616498,20984,2223,NA
951967942,4981759,20985,2223,NA
951962296,4971762,20986,2223,NA
951940613,4933272,20987,2223,NA
951854054,4780683,20988,2223,NA
951713450,4543716,20989,2223,NA
951963599,4973948,20990,2223,NA
951942949,4935608,20991,2223,NA
951975543,4997459,20992,2223,NA
951916236,4889742,20993,2223,NA
951950586,4950241,20994,2223,NA
951978809,5002400,20995,2223,NA
951937602,4929952,20996,2223,NA
951930899,4920765,20997,2223,NA
951973947,4993750,20998,2223,NA
951982622,5014530,20999,2223,NA
951144492,3636081,21000,2223,NA
951948463,4944661,21001,2223,NA
951974570,4995165,21002,2223,NA
951969680,4985201,21003,2223,NA
951980101,5003692,21004,2223,NA
951979703,5003294,21005,2223,NA
951950557,4950212,21006,2223,NA
951975170,4996467,21007,2223,NA
951973807,4993610,21008,2223,NA
951963438,4973504,21009,2223,NA
951867507,4804370,21010,2223,NA
951988853,5025862,21011,2223,NA
951985702,5019860,21012,2223,NA
951980452,5009453,21013,2223,NA
951979410,5003001,21014,2223,NA
951942912,4935571,21015,2223,NA
951987712,5023657,21016,2223,NA
951656896,4463351,21017,2223,NA
951936343,4928229,21018,2223,NA
951941531,4934133,21019,2223,NA
951954536,4957042,21020,2223,NA
951955563,4958069,21021,2223,NA
951982521,5014119,21022,2223,NA
951876601,4820044,21023,2223,NA
951987936,5024097,21024,2223,NA
951952656,4955161,21025,2223,NA
951989102,5026403,21026,2223,NA
951807855,4703686,21027,2223,NA
951978688,5002279,21028,2223,NA
951971059,4987980,21029,2223,NA
951936511,4928424,21030,2223,NA
951988289,5024746,21031,2223,NA
951955390,4957896,21032,2223,NA
951956833,4963373,21033,2223,NA
951990847,5029195,21034,2223,NA
951934434,4926219,21035,2223,NA
951976866,5000429,21036,2223,NA
951980218,5009219,21037,2223,NA
951985681,5019839,21038,2223,NA
951970522,4986940,21039,2223,NA
951971596,4988727,21040,2223,NA
951971670,4989217,21041,2223,NA
951943607,4937114,21042,2223,NA
951954990,4957496,21043,2223,NA
951975767,4997683,21044,2223,NA
951975121,4996418,21045,2223,NA
951943685,4937192,21046,2223,NA
951979588,5003179,21047,2223,NA
951947243,4942623,21048,2223,NA
951987177,5022631,21049,2223,NA
951950515,4950170,21050,2223,NA
951987909,5024044,21051,2223,NA
951981260,5011598,21052,2223,NA
951892264,4839767,21053,2223,NA
951732062,4580338,21054,2223,NA
951978173,5001764,21055,2223,NA
951984456,5017691,21056,2223,NA
951967580,4981188,21057,2223,NA
951978057,5001648,21058,2223,NA
951849896,4770456,21059,2223,NA
951923035,4905793,21060,2223,NA
951974338,4994565,21061,2223,NA
951937112,4929150,21062,2223,NA
951961311,4970109,21063,2223,NA
951941468,4934096,21064,2223,NA
951806922,4702488,21065,2223,NA
951956849,4963389,21066,2223,NA
951943443,4936943,21067,2223,NA
951936899,4928905,21068,2223,NA
951978512,5002103,21069,2223,NA
951970811,4987723,21070,2223,NA
951811289,4708525,21071,2223,NA
951950849,4950510,21072,2223,NA
951986365,5020977,21073,2223,NA
951952603,4955108,21074,2223,NA
951987804,5023816,21075,2223,NA
951876783,4820226,21076,2223,NA
951744254,4595392,21077,2223,NA
951955788,4958294,21078,2223,NA
951969699,4985221,21079,2223,NA
951974452,4995047,21080,2223,NA
951817896,4718258,21081,2223,NA
951855631,4783789,21082,2223,NA
951955717,4958223,21083,2223,NA
951945538,4939646,21084,2223,NA
951987006,5022332,21085,2223,NA
951747740,4600440,21086,2223,NA
951929155,4917551,21087,2223,NA
951942704,4935363,21088,2223,NA
951921135,4902287,21089,2223,NA
951952386,4952047,21090,2223,NA
951907817,4871074,21091,2223,NA
951933911,4925696,21092,2223,NA
951977785,5001376,21093,2223,NA
951983536,5016152,21094,2223,NA
951986609,5021423,21095,2223,NA
951942965,4935624,21096,2223,NA
951986302,5020861,21097,2223,NA
951938908,4931258,21098,2223,NA
951978736,5002327,21099,2223,NA
951946215,4940871,21100,2223,NA
951972522,4990606,21101,2223,NA
951986604,5021418,21102,2223,NA
951904429,4864621,21103,2223,NA
951937783,4930133,21104,2223,NA
951802531,4697109,21105,2223,NA
951940691,4933350,21106,2223,NA
951923639,4906940,21107,2223,NA
951988788,5025717,21108,2223,NA
951874451,4816625,21109,2223,NA
951989029,5026189,21110,2223,NA
951956008,4958514,21111,2223,NA
951981205,5011543,21112,2223,NA
951956844,4963384,21113,2223,NA
951966253,4978228,21114,2223,NA
951961838,4970791,21115,2223,NA
951960460,4968740,21116,2223,NA
951938003,4930353,21117,2223,NA
951988970,5026070,21118,2223,NA
951987631,5023505,21119,2223,NA
951819053,4719415,21120,2223,NA
951961837,4970790,21121,2223,NA
951961834,4970787,21122,2223,NA
951957247,4963787,21123,2223,NA
951985334,5019285,21124,2223,NA
951818982,4719344,21125,2223,NA
951948473,4944671,21126,2223,NA
951979146,5002737,21127,2223,NA
951969835,4985379,21128,2223,NA
951949983,4946181,21129,2223,NA
951971663,4989210,21130,2223,NA
951959096,4966643,21131,2223,NA
951979294,5002885,21132,2223,NA
951954728,4957234,21133,2223,NA
951955460,4957966,21134,2223,NA
951946384,4941040,21135,2223,NA
951943932,4937439,21136,2223,NA
951934188,4925973,21137,2223,NA
951949762,4945960,21138,2223,NA
951979107,5002698,21139,2223,NA
951973549,4992914,21140,2223,NA
951986966,5022236,21141,2223,NA
951933526,4925311,21142,2223,NA
951985201,5019100,21143,2223,NA
951671865,4481156,21144,2223,NA
951987829,5023889,21145,2223,NA
951950342,4946540,21146,2223,NA
951986191,5020717,21147,2223,NA
951969209,4984360,21148,2223,NA
951933296,4925081,21149,2223,NA
951986621,5021435,21150,2223,NA
951946178,4940834,21151,2223,NA
951845744,4763241,21152,2223,NA
951934803,4926554,21153,2223,NA
951974207,4994434,21154,2223,NA
951985360,5019392,21155,2223,NA
951955947,4958453,21156,2223,NA
951948716,4944914,21157,2223,NA
951951339,4951000,21158,2223,NA
951957351,4963891,21159,2223,NA
951756803,4613891,21160,2223,NA
951754672,4610460,21161,2223,NA
951943413,4936913,21162,2223,NA
951989384,5026916,21163,2223,NA
951940911,4933570,21164,2223,NA
951987814,5023843,21165,2223,NA
951913811,4883758,21166,2223,NA
951937904,4930254,21167,2223,NA
951888091,4833555,21168,2223,NA
951966910,4979895,21169,2223,NA
951983953,5016873,21170,2223,NA
951945760,4939868,21171,2223,NA
951967506,4980914,21172,2223,NA
